ID,SERIAL,Brand_CODE,MODEL_CODE,SUBMODEL_CODE,Vehicle_Brand,Vehicle_model,Vehicle_submodel,VH_YEAR_BEG,VH_YEAR_END,COVER_01_FLAG,COVER_PLUS_FLAG,VEHICLE_MARKET_GROUP,SEDAN_TYPE,SELL_STAT,SUBMODEL_YEAR,EFFECT_DATE,SCALE,WEIGHT,CC,SEAT_NO,CHASSIS_NO_FORMAT,ENGINE_NO_FORMAT,STANDARD_SUMINS,STANDARD_THEFT,80_SUMINS,CAR_GROUP,OLD_STD_SUMINS,OLD_STD_THEFT,CREATE_MODIFY_DATE,CREATE_ID,MODIFY_ID,MODIFY_TIME,MODEL_STATUS,rbm_serial,Redbook_Code
2772,01VO0000033,01,65,VO,TOYOTA,SOLUNA,SOLUNA VIOS ENTRY 1.5,2019,2023,Y,Y,02,4,A,2020,30-09-2022,CC,,1500.00,7,,,442500,442500,350000,5,442500,442500,20-09-2022,570055,REDBOOK,14:33,N,      53203,TOYO20AG
2773,01VO0000033,01,65,VO,TOYOTA,SOLUNA,SOLUNA VIOS ENTRY 1.5,2019,2023,Y,Y,02,4,A,2021,30-09-2022,CC,,1500.00,7,,,478500,478500,380000,5,483500,483500,20-09-2022,570055,REDBOOK,14:35,N,      54224,TOYO21BJ
2774,01VO0000033,01,65,VO,TOYOTA,SOLUNA,SOLUNA VIOS ENTRY 1.5,2019,2023,Y,Y,02,4,A,2022,01-01-2023,CC,,1500.00,7,,,517650,517650,410000,5,609000,609000,11-10-2022,570055,390159,17:00,N,      55412,TOYO22AA
2775,01VO0000033,01,65,VO,TOYOTA,SOLUNA,SOLUNA VIOS ENTRY 1.5,2019,2023,Y,Y,02,4,A,2023,01-01-2023,CC,,1500.00,7,,,609000,609000,490000,5,609000,609000,,340076,,,A,,
2776,01VP0000033,01,65,VP,TOYOTA,SOLUNA,SOLUNA VIOS 1.5 MID,2019,2023,Y,Y,02,4,A,2019,30-09-2022,CC,,1500.00,7,,,481500,481500,390000,5,467000,467000,20-09-2022,570055,REDBOOK,14:33,N,      52649,TOYO19DX
2777,01VP0000033,01,65,VP,TOYOTA,SOLUNA,SOLUNA VIOS 1.5 MID,2019,2023,Y,Y,02,4,A,2020,30-09-2022,CC,,1500.00,7,,,502000,502000,400000,5,502000,502000,20-09-2022,570055,REDBOOK,14:33,N,      53204,TOYO20AH
2778,01VP0000033,01,65,VP,TOYOTA,SOLUNA,SOLUNA VIOS 1.5 MID,2019,2023,Y,Y,02,4,A,2021,30-09-2022,CC,,1500.00,7,,,542500,542500,430000,5,548000,548000,20-09-2022,570055,REDBOOK,14:35,N,      54225,TOYO21BK
2779,01VP0000033,01,65,VP,TOYOTA,SOLUNA,SOLUNA VIOS 1.5 MID,2019,2023,Y,Y,02,4,A,2022,01-01-2023,CC,,1500.00,7,,,594150,594150,480000,5,699000,699000,11-10-2022,570055,390159,17:00,N,      55413,TOYO22AB
2780,01VP0000033,01,65,VP,TOYOTA,SOLUNA,SOLUNA VIOS 1.5 MID,2019,2023,Y,Y,02,4,A,2023,01-01-2023,CC,,1500.00,7,,,699000,699000,560000,5,699000,699000,,340076,,,A,,
2781,01VQ0000033,01,65,VQ,TOYOTA,SOLUNA,SOLUNA VIOS HIGH 1.5,2019,2023,Y,Y,02,4,A,2019,30-09-2022,CC,,1500.00,7,,,537000,537000,430000,5,521000,521000,20-09-2022,570055,REDBOOK,14:33,N,      52650,TOYO19DY
2782,01VQ0000033,01,65,VQ,TOYOTA,SOLUNA,SOLUNA VIOS HIGH 1.5,2019,2023,Y,Y,02,4,A,2020,30-09-2022,CC,,1500.00,7,,,559000,559000,450000,5,559000,559000,20-09-2022,570055,REDBOOK,14:33,N,      53205,TOYO20AI
2783,01VQ0000033,01,65,VQ,TOYOTA,SOLUNA,SOLUNA VIOS HIGH 1.5,2019,2023,Y,Y,02,4,A,2021,30-09-2022,CC,,1500.00,7,,,605000,605000,480000,5,611000,611000,20-09-2022,570055,REDBOOK,14:35,N,      54226,TOYO21BL
2784,01VQ0000033,01,65,VQ,TOYOTA,SOLUNA,SOLUNA VIOS HIGH 1.5,2019,2023,Y,Y,02,4,A,2022,01-01-2023,CC,,1500.00,7,,,670650,670650,540000,5,789000,789000,11-10-2022,570055,390159,17:00,N,      55414,TOYO22AC
2785,01VQ0000033,01,65,VQ,TOYOTA,SOLUNA,SOLUNA VIOS HIGH 1.5,2019,2023,Y,Y,02,4,A,2023,01-01-2023,CC,,1500.00,7,,,789000,789000,630000,5,789000,789000,,340076,,,A,,
2786,01VR0000033,01,60,VR,TOYOTA,REVO,REVO SMART CAB Z EDITION 2.4 J PLUS,2019,2020,Y,Y,12,9,A,2019,30-09-2022,WG,3000.00,,15,,,451500,451500,360000,,442500,442500,20-09-2022,570055,REDBOOK,14:33,N,      52651,TOYO19DZ
2787,01VR0000033,01,60,VR,TOYOTA,REVO,REVO SMART CAB Z EDITION 2.4 J PLUS,2019,2020,Y,Y,12,9,A,2020,30-09-2022,WG,3000.00,,15,,,471000,471000,380000,,462000,462000,20-09-2022,570055,REDBOOK,14:33,N,      53247,TOYO20BY
2788,01VS0000033,01,60,VS,TOYOTA,REVO,REVO SMART CAB Z EDITION 2.4 J PLUS A,2019,2020,Y,Y,12,9,A,2019,30-09-2022,WG,3000.00,,15,,,528500,528500,420000,,518000,518000,20-09-2022,570055,REDBOOK,14:33,N,      52652,TOYO19EA
2789,01VS0000033,01,60,VS,TOYOTA,REVO,REVO SMART CAB Z EDITION 2.4 J PLUS A,2019,2020,Y,Y,12,9,A,2020,30-09-2022,WG,3000.00,,15,,,549500,549500,440000,,538500,538500,20-09-2022,570055,REDBOOK,14:33,N,      53249,TOYO20CA
2790,01VT0000033,01,60,VT,TOYOTA,REVO,REVO SMART CAB Z EDITION 2.4 E,2019,2020,Y,Y,12,9,A,2019,30-09-2022,WG,3000.00,,15,,,520500,520500,420000,,510500,510500,20-09-2022,570055,REDBOOK,14:33,N,      52653,TOYO19EB
2791,01VT0000033,01,60,VT,TOYOTA,REVO,REVO SMART CAB Z EDITION 2.4 E,2019,2020,Y,Y,12,9,A,2020,30-09-2022,WG,3000.00,,15,,,536500,536500,430000,,531500,531500,20-09-2022,570055,REDBOOK,14:33,N,      53248,TOYO20BZ
2792,01VU0000033,01,60,VU,TOYOTA,REVO,REVO DOUBLE CAB Z EDITION 2.4 J PLUS,2019,2020,Y,Y,14,6,A,2019,30-09-2022,CC,,2400.00,15,,,520500,520500,420000,3,510500,510500,20-09-2022,570055,REDBOOK,14:33,N,      52654,TOYO19EC
2793,01VU0000033,01,60,VU,TOYOTA,REVO,REVO DOUBLE CAB Z EDITION 2.4 J PLUS,2019,2020,Y,Y,14,6,A,2020,30-09-2022,CC,,2400.00,15,,,542000,542000,430000,3,531500,531500,20-09-2022,570055,REDBOOK,14:33,N,      53260,TOYO20CL
2794,01VV0000033,01,60,VV,TOYOTA,REVO,REVO DOUBLE CAB Z EDITION 2.4 J PLUS A,2019,2020,Y,Y,14,6,A,2019,30-09-2022,CC,,2400.00,15,,,560500,560500,450000,3,549500,549500,20-09-2022,570055,REDBOOK,14:33,N,      52655,TOYO19ED
2795,01VV0000033,01,60,VV,TOYOTA,REVO,REVO DOUBLE CAB Z EDITION 2.4 J PLUS A,2019,2020,Y,Y,14,6,A,2020,30-09-2022,CC,,2400.00,15,,,581500,581500,470000,3,570000,570000,20-09-2022,570055,REDBOOK,14:33,N,      53261,TOYO20CM
2796,01VW0000033,01,60,VW,TOYOTA,REVO,REVO DOUBLE CAB Z EDITION 2.4 E,2019,2020,Y,Y,14,6,A,2019,30-09-2022,CC,,2400.00,15,,,591000,591000,470000,3,579500,579500,20-09-2022,570055,REDBOOK,14:33,N,      52656,TOYO19EE
2797,01VW0000033,01,60,VW,TOYOTA,REVO,REVO DOUBLE CAB Z EDITION 2.4 E,2019,2020,Y,Y,14,6,A,2020,30-09-2022,CC,,2400.00,15,,,616000,616000,490000,3,604000,604000,20-09-2022,570055,REDBOOK,14:33,N,      53262,TOYO20CN
2798,01VX0000033,01,89,VX,TOYOTA,MAJESTY,MAJESTY STANDARD,2019,2023,Y,N,01,3,A,2019,30-09-2022,SEAT,,,11,,,1496500,1496500,1200000,2,1336500,1336500,20-09-2022,570055,REDBOOK,14:33,N,      52667,TOYO19EP
2799,01VX0000033,01,89,VX,TOYOTA,MAJESTY,MAJESTY STANDARD,2019,2023,Y,N,01,3,A,2020,30-09-2022,SEAT,,,11,,,1535500,1535500,1200000,2,1396000,1396000,20-09-2022,570055,REDBOOK,14:33,N,      53238,TOYO20BP
2800,01VX0000033,01,89,VX,TOYOTA,MAJESTY,MAJESTY STANDARD,2019,2023,Y,N,01,3,A,2021,30-09-2022,SEAT,,,15,,,1561000,1561000,1200000,2,1461000,1461000,20-09-2022,570055,REDBOOK,14:35,N,      54285,TOYO21DS
2801,01VX0000033,01,89,VX,TOYOTA,MAJESTY,MAJESTY STANDARD,2019,2023,Y,N,01,3,A,2022,01-01-2023,SEAT,,,15,,,1661000,1661000,1300000,2,1709000,1709000,11-10-2022,570055,390159,17:00,N,      55465,TOYO22CB
2802,01VX0000033,01,89,VX,TOYOTA,MAJESTY,MAJESTY STANDARD,2019,2023,Y,N,01,3,A,2023,01-01-2023,SEAT,,,15,,,1709000,1709000,1400000,2,1709000,1709000,,340076,,,A,,
2803,01VY0000033,01,89,VY,TOYOTA,MAJESTY,MAJESTY PREMIUM,2019,2023,Y,N,01,3,A,2019,30-09-2022,SEAT,,,11,,,1653500,1653500,1300000,2,1466000,1466000,20-09-2022,570055,REDBOOK,14:33,N,      52668,TOYO19EQ
2804,01VY0000033,01,89,VY,TOYOTA,MAJESTY,MAJESTY PREMIUM,2019,2023,Y,N,01,3,A,2020,30-09-2022,SEAT,,,11,,,1696500,1696500,1400000,2,1532000,1532000,20-09-2022,570055,REDBOOK,14:33,N,      53239,TOYO20BQ
2805,01VY0000033,01,89,VY,TOYOTA,MAJESTY,MAJESTY PREMIUM,2019,2023,Y,N,01,3,A,2021,30-09-2022,SEAT,,,15,,,1729000,1729000,1400000,2,1604500,1604500,20-09-2022,570055,REDBOOK,14:35,N,      54286,TOYO21DT
2806,01VY0000033,01,89,VY,TOYOTA,MAJESTY,MAJESTY PREMIUM,2019,2023,Y,N,01,3,A,2022,01-01-2023,SEAT,,,15,,,1829000,1829000,1500000,2,1899000,1899000,11-10-2022,570055,390159,17:00,N,      55466,TOYO22CC
2807,01VY0000033,01,89,VY,TOYOTA,MAJESTY,MAJESTY PREMIUM,2019,2023,Y,N,01,3,A,2023,01-01-2023,SEAT,,,15,,,1899000,1899000,1500000,2,1899000,1899000,,340076,,,A,,
2808,01VZ0000033,01,89,VZ,TOYOTA,MAJESTY,MAJESTY GRANDE,2019,2023,Y,N,01,3,A,2019,30-09-2022,SEAT,,,11,,,1919000,1919000,1500000,2,1676000,1676000,20-09-2022,570055,REDBOOK,14:33,N,      52669,TOYO19ER
2809,01VZ0000033,01,89,VZ,TOYOTA,MAJESTY,MAJESTY GRANDE,2019,2023,Y,N,01,3,A,2020,30-09-2022,SEAT,,,11,,,1969000,1969000,1600000,2,1752500,1752500,20-09-2022,570055,REDBOOK,14:33,N,      53240,TOYO20BR
2810,01VZ0000033,01,89,VZ,TOYOTA,MAJESTY,MAJESTY GRANDE,2019,2023,Y,N,01,3,A,2021,30-09-2022,SEAT,,,15,,,2006500,2006500,1600000,2,1836000,1836000,20-09-2022,570055,REDBOOK,14:35,N,      54287,TOYO21DU
2811,01VZ0000033,01,89,VZ,TOYOTA,MAJESTY,MAJESTY GRANDE,2019,2023,Y,N,01,3,A,2022,01-01-2023,SEAT,,,15,,,2106500,2106500,1700000,2,2199000,2199000,11-10-2022,570055,390159,17:00,N,      55467,TOYO22CD
2812,01VZ0000033,01,89,VZ,TOYOTA,MAJESTY,MAJESTY GRANDE,2019,2023,Y,N,01,3,A,2023,01-01-2023,SEAT,,,15,,,2199000,2199000,1800000,2,2199000,2199000,,340076,,,A,,
2813,01WA0000033,01,76,WA,TOYOTA,VELLFIRE,VELLFIRE 3.5 ZG,2018,2018,Y,Y,01,3,A,2018,25-02-2022,CC,,3456.00,7,,,3270375,3270375,2600000,2,3442500,3442500,16-02-2022,340076,570055,10:35,N,,
2814,01WB0000033,01,37,WB,TOYOTA,HIACE,HIACE 2.8 ECO,2019,2023,Y,N,10,9,A,2019,30-09-2022,SEAT,3000.00,,11,,,712500,712500,570000,,749500,749500,20-09-2022,570055,REDBOOK,14:33,N,      52663,TOYO19EL
2815,01WB0000033,01,37,WB,TOYOTA,HIACE,HIACE 2.8 ECO,2019,2023,Y,N,10,9,A,2020,30-09-2022,SEAT,3000.00,,11,,,749000,749000,600000,,780000,780000,20-09-2022,570055,REDBOOK,14:33,N,      53236,TOYO20BN
2816,01WB0000033,01,37,WB,TOYOTA,HIACE,HIACE 2.8 ECO,2019,2023,Y,N,10,9,A,2021,30-09-2022,SEAT,3000.00,,15,,,784000,784000,630000,,816000,816000,20-09-2022,570055,REDBOOK,14:35,N,      54210,TOYO21AV
2817,01WB0000033,01,37,WB,TOYOTA,HIACE,HIACE 2.8 ECO,2019,2023,Y,N,10,9,A,2022,01-01-2023,SEAT,3000.00,,15,,,899100,899100,720000,,999000,999000,11-10-2022,570055,390159,17:00,N,      55456,TOYO22BS
2818,01WB0000033,01,37,WB,TOYOTA,HIACE,HIACE 2.8 ECO,2019,2023,Y,N,10,9,A,2023,01-01-2023,SEAT,3000.00,,15,,,999000,999000,800000,,999000,999000,,340076,,,A,,
2819,01WC0000033,01,37,WC,TOYOTA,HIACE,HIACE 2.8 GL,2019,2023,Y,N,10,9,A,2019,30-09-2022,SEAT,3000.00,,12,,,778000,778000,620000,,810000,810000,20-09-2022,570055,REDBOOK,14:33,N,      52664,TOYO19EM
2820,01WC0000033,01,37,WC,TOYOTA,HIACE,HIACE 2.8 GL,2019,2023,Y,N,10,9,A,2020,30-09-2022,SEAT,3000.00,,12,,,809500,809500,650000,,843000,843000,20-09-2022,570055,REDBOOK,14:33,N,      53237,TOYO20BO
2821,01WC0000033,01,37,WC,TOYOTA,HIACE,HIACE 2.8 GL,2019,2023,Y,N,10,9,A,2021,30-09-2022,SEAT,3000.00,,15,,,846000,846000,680000,,881000,881000,20-09-2022,570055,REDBOOK,14:35,N,      54211,TOYO21AW
2822,01WC0000033,01,37,WC,TOYOTA,HIACE,HIACE 2.8 GL,2019,2023,Y,N,10,9,A,2022,01-01-2023,SEAT,3000.00,,15,,,971100,971100,780000,,1079000,1079000,11-10-2022,570055,390159,17:00,N,      55457,TOYO22BT
2823,01WC0000033,01,37,WC,TOYOTA,HIACE,HIACE 2.8 GL,2019,2023,Y,N,10,9,A,2023,01-01-2023,SEAT,3000.00,,15,,,1079000,1079000,860000,,1079000,1079000,,340076,,,A,,
2824,01WD0000033,01,84,WD,TOYOTA,YARIS,YARIS 1.2 HIGH,2019,2021,Y,Y,02,4,A,2019,30-09-2022,CC,,1200.00,7,,,474000,474000,380000,5,464500,464500,20-09-2022,570055,REDBOOK,14:33,N,      53193,TOYO19FA
2825,01WD0000033,01,84,WD,TOYOTA,YARIS,YARIS 1.2 HIGH,2019,2021,Y,Y,02,4,A,2020,30-09-2022,CC,,1200.00,7,,,481000,481000,380000,5,481000,481000,20-09-2022,570055,REDBOOK,14:33,N,      53199,TOYO20AC
2826,01WD0000033,01,84,WD,TOYOTA,YARIS,YARIS 1.2 HIGH,2019,2021,Y,Y,02,4,A,2021,01-01-2022,CC,,1200.00,7,,,551650,551650,440000,5,649000,649000,09-12-2021,340076,570055,12:59,N,,
2827,01WE0000033,01,84,WE,TOYOTA,YARIS,YARIS 1.2 MID,2019,2021,Y,Y,02,4,A,2019,30-09-2022,CC,,1200.00,7,,,435000,435000,350000,5,426500,426500,20-09-2022,570055,REDBOOK,14:33,N,      53192,TOYO19EZ
