ID,Commission_Code,Valid_start,Valid_End,Product_Code,Product_Name,INC_Code,Insure_Type,Company_Insure_Type,Categories,Sub_Categories,Sub_Categories2,Main_Rider,minAge,maxAge,minSumAssure,maxSumAssure,maxRAR,minRAR,ComCommission,ComCommission_2,ComCommission_3,ComCommission_4,ComCommission_5,ComCommission_6,ComCommission_7,ComCommission_8,ComCommission_9,ComCommission_10,ComCommission_11Up,AgCommission,AgCommission_2,AgCommission_3,AgCommission_4,AgCommission_5,AgCommission_6,AgCommission_7,AgCommission_8,AgCommission_9,AgCommission_10,AgCommission_11Up,InCommission,InCommission_2,InCommission_3,InCommission_4,InCommission_5,InCommission_6,InCommission_7,InCommission_8,InCommission_9,InCommission_10,InCommission_11Up
296,CMAKN0041001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0041,ประกันกลุ่ม (อาคเนย์),AKN,Life,1,ประกันกลุ่ม,ประกันกลุ่ม,Group,Main,,,,,,,0.14,,,,,,,,,,,0.112,0,0,0,0,0,0,0,0,0,,0.112,0,0,0,0,,,,,,
297,CMAKN0042001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0042,ประกันสุขภาพ,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,0.15,1,0.05,0.05,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.12,0.7,0.035,0.035,0.035,0.035,0.014,0.014,0.014,0.014,,0.12,0.7,0.035,0.035,0.035,,,,,,
298,CMAKN0043001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0043,ประกันสุขภาพ (รายเดือน),AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,1,1,0.05,0.05,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.8,0.7,0.035,0.035,0.035,0.035,0.014,0.014,0.014,0.014,,0.8,0.7,0.035,0.035,0.035,,,,,,
299,CMAKN0044001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0044,ประกันสุขภาพเอชเอสพลัส (HS PLUS),AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,0.15,1,0.05,0.05,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.12,0.7,0.035,0.035,0.035,0.035,0.014,0.014,0.014,0.014,,0.12,0.7,0.035,0.035,0.035,,,,,,
300,CMAKN0045001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0045,ประกันสุขภาพเอชเอสพลัส (HS PLUS) (รายเดือน),AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,1,1,0.05,0.05,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.8,0.7,0.035,0.035,0.035,0.035,0.014,0.014,0.014,0.014,,0.8,0.7,0.035,0.035,0.035,,,,,,
301,CMAKN0046001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0046,ประกัยภัยคุ้มครองโรคมะเร็ง,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,0.15,1,0.05,0.05,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.12,0.7,0.035,0.035,0.035,0.035,0.014,0.014,0.014,0.014,,0.12,0.7,0.035,0.035,0.035,,,,,,
302,CMAKN0047001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0047,ประกัยภัยคุ้มครองโรคมะเร็ง (รายเดือน),AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,1,1,0.05,0.05,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.8,0.7,0.035,0.035,0.035,0.035,0.014,0.014,0.014,0.014,,0.8,0.7,0.035,0.035,0.035,,,,,,
303,CMAKN0048001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0048,ค่ารักษาพยาบาลผู้ป่วยนอก,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
304,CMAKN0049001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0049,อุบัติเหตุธรรมดา,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,CMAKN0050001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0050,อบุตัเหตุพิเศษ,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,CMAKN0051001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0051,ขยายความคุ้มครอง อบ. ธรรมดา,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,CMAKN0052001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0052,ขยายความคุ้มครอง อบ. พิเศษ,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,CMAKN0053001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0053,ขยายความคุ้มครองการเสียชีวิตจาก อบ.,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,CMAKN0054001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0054,ชดเชยค่าใช้จ่ายในการรักษาพยาบาลจาก อบ. (ไม่คุ้มครองการถูกทำร้ายร่างกาย),AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,CMAKN0055001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0055,ชดเชยค่าใช้จ่ายในการรักษาพยาบาลจาก อบ. (คุ้มครองการถูกทำร้ายร่างกาย),AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,CMAKN0056001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0056,คุ้มครองการเสียชีวิตเนื่องจากอุบัติเหตุ,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,CMAKN0057001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0057,ค่ารักษาพยาบาลรายวัน,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,CMAKN0058001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0058,ทุพพลภาพสิ้นเชิงถาวร (ยกเว้นการชำระเบี้ยประกันภัย),AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,CMAKN0059001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0059,ทุพพลภาพสิ้นเชิงถาวร (คุ้มครองการจ่ายเงินชดเชย),AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,CMAKN0060001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0060,คุ้มครองโรคร้ายแรง,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,CMAKN0061001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0061,คุ้มครองผู้ชำระเบี้ยประกันภัย,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,CMAKN0062001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0062,คุ้มครองจำกัดเวลา (ผู้เอาประกันภัย),AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,CMAKN0063001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0063,คุ้มครองผู้ปกครอง,AKN,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,CMAKN0064001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKN0064,ประกันชีวิตกลุ่ม แบบคุ้มครองสินเชื่อ (อาคเนย์ประกันชีวิต),AKN,Life,1,ประกันกลุ่ม,ประกันกลุ่ม,Group,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,CMAKP0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKP0001,ประกันรถยนต์ชั้น 1 (อาคเนย์ประกันภัย),AKP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
19,CMAKP0002001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKP0002,ประกันรถยนต์ชั้น 2  (อาคเนย์ประกันภัย),AKP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
20,CMAKP0003001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKP0003,ประกันรถยนต์ชั้น 3  (อาคเนย์ประกันภัย),AKP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
21,CMAKP0004001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKP0004,ประกันรถยนต์ชั้น 2+ (อาคเนย์ประกันภัย),AKP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
22,CMAKP0005001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKP0005,ประกันรถยนต์ชั้น 3+ (อาคเนย์ประกันภัย),AKP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
23,CMAKP0006001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKP0006,พรบ รถยนต์ (อาคเนย์ประกันภัย),AKP,Non-Life,2,การประกันรถโดยข้อบังคับแห่งกฏหมาย,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
24,CMAKP0007001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAKP0007,PA+COVID19 (อาคเนย์),AKP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
25,CMALI0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0001,ประกันรถยนต์ชั้น 1 (ALI),ALI,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
26,CMALI0002001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0002,ประกันรถยนต์ชั้น 2 (ALI),ALI,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
27,CMALI0003001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0003,ประกันรถยนต์ชั้น 3 (ALI),ALI,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
28,CMALI0004001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0004,ประกันรถยนต์ชั้น 2+ (ALI),ALI,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
29,CMALI0005001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0005,ประกันรถยนต์ชั้น 3+ (ALI),ALI,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
30,CMALI0006001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0006,พรบ รถยนต์ (ALI),ALI,Non-Life,2,การประกันรถโดยข้อบังคับแห่งกฏหมาย,,Motor,Main,,,,,,,0.12,,,,,,,,,,,0.07,,,,,,,,,,,0.07,,,,,,,,,,
31,CMALI0007001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0007,ประกันอัคคีภัย (ALI),ALI,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
32,CMALI0008001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0008,ประกันอัคคีภัยแบบแผนสำเร็จรูป (ALI),ALI,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
33,CMALI0009001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0009,ประกันอุบัติเหตุส่วนบุคคล PA (ALI),ALI,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
34,CMALI0010001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0010,ประกันการเดินทาง (ALI),ALI,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันการเดินทาง,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
35,CMALI0011001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0011,ประกันสุขภาพ (ALI),ALI,Non-Life,2,การประกันภัยเบ็ดเตล็ด,สุขภาพ,Non-Motor,Main,,,,,,,0.12,,,,,,,,,,,0.07,,,,,,,,,,,0.07,,,,,,,,,,
36,CMALI0012001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0012,PA (ALI),ALI,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
37,CMALI0013001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0013,ประกันการเดินทาง (ALI),ALI,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันการเดินทาง,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
38,CMALI0014001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0014,Happy SME Plus (ALI),ALI,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
39,CMALI0015001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0015,My Happy Home Plus (ALI),ALI,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
40,CMALI0016001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDALI0016,My Luxury Home Plus (ALI),ALI,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
734,CMALI0017001,2000-01-01 00:00:00,1999-01-01 00:00:00,PDALI0017,ประกันความเสี่ยงภัย IAR (ALI),ALI,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,
735,CMALI0018001,2000-01-01 00:00:00,1999-01-01 00:00:00,PDALI0018,ความรับผิดตามกฏหมายต่อบุคคลภายนอก PL (ALI),ALI,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,CMALI0019001,2025-07-03 00:00:00,9999-01-01 00:00:00,PDALI0019,ประกันความรับผิดของผู้ขนส่ง [Carrier Liability Insurance],ALI,Non-Life,2,การประกันภัยเบ็ดเตล็ด,,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,CMALI0020001,2026-03-05 00:00:00,9999-01-01 00:00:00,PDALI0020,ประกันภัยความรับผิดต่อผลิตภัณฑ์ (ALI),ALI,Non-Life,2,การประกันภัยเบ็ดเตล็ด,เบ็ดเตล็ด,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,CMAPR0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDAPR0001,ประกันสุขภาพ (April),APR,Non-Life,2,การประกันภัยเบ็ดเตล็ด,สุขภาพ,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
42,CMASA0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0001,ประกันรถยนต์ชั้น 1 (ASIA),ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
43,CMASA0002001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0002,ประกันรถยนต์ชั้น 2 (ASIA),ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
44,CMASA0003001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0003,ประกันรถยนต์ชั้น 2 Package (ASIA),ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
45,CMASA0004001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0004,"ประกันรถยนต์ชั้น 3 [เก๋ง,ตู้,กระบะ] (ASIA)",ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
46,CMASA0005001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0005,ประกันรถยนต์ชั้น 3 Package (ASIA),ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
47,CMASA0006001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0006,"ประกันรถยนต์ชั้น 3 [แทกซี่, อื่นๆ] (ASIA)",ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
48,CMASA0007001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0007,"ประกันรถยนต์ชั้น 2+ [เก๋ง,ตู้,กระบะ] (ASIA)",ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
49,CMASA0008001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0008,"ประกันรถยนต์ชั้น 2+ [ทุน100K, 35Up] (ASIA)",ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
50,CMASA0009001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0009,ประกันรถยนต์ชั้น 2+ [จักรยานยนต์] (ASIA),ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
51,CMASA0010001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0010,"ประกันรถยนต์ชั้น 3+ [เก๋ง,ตู้,กระบะ] (ASIA)",ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
52,CMASA0011001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0011,ประกันรถยนต์ชั้น 3+ รถตู้รับจ้าง (ASIA),ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
53,CMASA0012001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0012,ประกันรถยนต์ชั้น 3+ ระยะสั้น1เดือน (ASIA),ASA,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
54,CMASA0013001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0013,พรบ รถยนต์ (ASIA),ASA,Non-Life,2,การประกันรถโดยข้อบังคับแห่งกฏหมาย,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
55,CMASA0014001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0014,พรบ รถยนต์ ประเภทอื่นๆ (ASIA),ASA,Non-Life,2,การประกันรถโดยข้อบังคับแห่งกฏหมาย,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
56,CMASA0015001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0015,ประกันอัคคีภัย (ASIA),ASA,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
57,CMASA0016001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0016,ประกันอุบัติเหตุส่วนบุคคล PA [นักเรียน] (ASIA),ASA,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
58,CMASA0017001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDASA0017,ประกันอุบัติเหตุส่วนบุคคล PA (ASIA),ASA,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
