ID,Location_Code,province,amphur,district,zip
4781,560111,พะเยา,เมืองพะเยา,บ้านใหม่,56000
4782,560112,พะเยา,เมืองพะเยา,จำป่าหวาย,56000
4783,560113,พะเยา,เมืองพะเยา,ท่าวังทอง,56000
4784,560114,พะเยา,เมืองพะเยา,แม่ใส,56000
4785,560115,พะเยา,เมืองพะเยา,บ้านสาง,56000
4786,560116,พะเยา,เมืองพะเยา,ท่าจำปี,56000
4787,560118,พะเยา,เมืองพะเยา,สันป่าม่วง,56000
4788,560201,พะเยา,จุน,ห้วยข้าวก่ำ,56150
4789,560202,พะเยา,จุน,จุน,56150
4790,560203,พะเยา,จุน,ลอ,56150
4791,560204,พะเยา,จุน,หงส์หิน,56150
4792,560205,พะเยา,จุน,ทุ่งรวงทอง,56150
4793,560206,พะเยา,จุน,ห้วยยางขาม,56150
4794,560207,พะเยา,จุน,พระธาตุขิงแกง,56150
4795,560301,พะเยา,เชียงคำ,หย่วน,56110
4796,560306,พะเยา,เชียงคำ,น้ำแวน,56110
4797,560307,พะเยา,เชียงคำ,เวียง,56110
4798,560308,พะเยา,เชียงคำ,ฝายกวาง,56110
4799,560309,พะเยา,เชียงคำ,เจดีย์คำ,56110
4800,560310,พะเยา,เชียงคำ,ร่มเย็น,56110
4801,560311,พะเยา,เชียงคำ,เชียงบาน,56110
4802,560312,พะเยา,เชียงคำ,แม่ลาว,56110
4803,560313,พะเยา,เชียงคำ,อ่างทอง,56110
4804,560314,พะเยา,เชียงคำ,ทุ่งผาสุข,56110
4805,560401,พะเยา,เชียงม่วน,เชียงม่วน,56160
4806,560402,พะเยา,เชียงม่วน,บ้านมาง,56160
4807,560403,พะเยา,เชียงม่วน,สระ,56160
4808,560501,พะเยา,ดอกคำใต้,ดอกคำใต้,56120
4809,560502,พะเยา,ดอกคำใต้,ดอนศรีชุม,56120
4810,560503,พะเยา,ดอกคำใต้,บ้านถ้ำ,56120
4811,560504,พะเยา,ดอกคำใต้,บ้านปิน,56120
4812,560505,พะเยา,ดอกคำใต้,ห้วยลาน,56120
4813,560506,พะเยา,ดอกคำใต้,สันโค้ง,56120
4814,560507,พะเยา,ดอกคำใต้,ป่าซาง,56120
4815,560508,พะเยา,ดอกคำใต้,หนองหล่ม,56120
4816,560509,พะเยา,ดอกคำใต้,ดงสุวรรณ,56120
4817,560510,พะเยา,ดอกคำใต้,บุญเกิด,56120
4818,560511,พะเยา,ดอกคำใต้,สว่างอารมณ์,56120
4819,560512,พะเยา,ดอกคำใต้,คือเวียง,56120
4820,560601,พะเยา,ปง,ปง,56140
4821,560602,พะเยา,ปง,ควร,56140
4822,560603,พะเยา,ปง,ออย,56140
4823,560604,พะเยา,ปง,งิม,56140
4824,560605,พะเยา,ปง,ผาช้างน้อย,56140
4825,560606,พะเยา,ปง,นาปรัง,56140
4826,560607,พะเยา,ปง,ขุนควร,56140
4827,560701,พะเยา,แม่ใจ,แม่ใจ,56130
4828,560702,พะเยา,แม่ใจ,ศรีถ้อย,56130
4829,560703,พะเยา,แม่ใจ,แม่สุก,56130
4830,560704,พะเยา,แม่ใจ,ป่าแฝก,56130
4831,560705,พะเยา,แม่ใจ,บ้านเหล่า,56130
4832,560706,พะเยา,แม่ใจ,เจริญราษฎร์,56130
4833,560801,พะเยา,ภูซาง,ภูซาง,56110
4834,560802,พะเยา,ภูซาง,ป่าสัก,56110
4835,560803,พะเยา,ภูซาง,ทุ่งกล้วย,56110
4836,560804,พะเยา,ภูซาง,เชียงแรง,56110
4837,560805,พะเยา,ภูซาง,สบบง,56110
4838,560901,พะเยา,ภูกามยาว,ห้วยแก้ว,56000
4839,560902,พะเยา,ภูกามยาว,ดงเจน,56000
4840,560903,พะเยา,ภูกามยาว,แม่อิง,56000
4841,570101,เชียงราย,เมืองเชียงราย,เวียง,57000
4842,570102,เชียงราย,เมืองเชียงราย,รอบเวียง,57000
4843,570103,เชียงราย,เมืองเชียงราย,บ้านดู่,57100
4844,570104,เชียงราย,เมืองเชียงราย,นางแล,57100
4845,570105,เชียงราย,เมืองเชียงราย,แม่ข้าวต้ม,57100
4846,570106,เชียงราย,เมืองเชียงราย,แม่ยาว,57100
4847,570107,เชียงราย,เมืองเชียงราย,สันทราย,57000
4848,570111,เชียงราย,เมืองเชียงราย,แม่กรณ์,57000
4849,570112,เชียงราย,เมืองเชียงราย,ห้วยชมภู,57000
4850,570113,เชียงราย,เมืองเชียงราย,ห้วยสัก,57000
4851,570114,เชียงราย,เมืองเชียงราย,ริมกก,57100
4852,570115,เชียงราย,เมืองเชียงราย,ดอยลาน,57000
4853,570116,เชียงราย,เมืองเชียงราย,ป่าอ้อดอนชัย,57000
4854,570118,เชียงราย,เมืองเชียงราย,ท่าสาย,57000
4855,570120,เชียงราย,เมืองเชียงราย,ดอยฮาง,57000
4856,570121,เชียงราย,เมืองเชียงราย,ท่าสุด,57100
4857,570202,เชียงราย,เวียงชัย,เวียงชัย,57210
4858,570203,เชียงราย,เวียงชัย,ผางาม,57210
4859,570204,เชียงราย,เวียงชัย,เวียงเหนือ,57210
4860,570206,เชียงราย,เวียงชัย,ดอนศิลา,57210
4861,570208,เชียงราย,เวียงชัย,เมืองชุม,57210
4862,570301,เชียงราย,เชียงของ,เวียง,57140
4863,570302,เชียงราย,เชียงของ,สถาน,57140
4864,570303,เชียงราย,เชียงของ,ครึ่ง,57140
4865,570304,เชียงราย,เชียงของ,บุญเรือง,57140
4866,570305,เชียงราย,เชียงของ,ห้วยซ้อ,57140
4867,570308,เชียงราย,เชียงของ,ศรีดอนชัย,57230
4868,570310,เชียงราย,เชียงของ,ริมโขง,57140
4869,570401,เชียงราย,เทิง,เวียง,57160
4870,570402,เชียงราย,เทิง,งิ้ว,57160
4871,570403,เชียงราย,เทิง,ปล้อง,57230
4872,570404,เชียงราย,เทิง,แม่ลอย,57230
4873,570405,เชียงราย,เทิง,เชียงเคี่ยน,57230
4874,570409,เชียงราย,เทิง,ตับเต่า,57160
4875,570410,เชียงราย,เทิง,หงาว,57160
4876,570411,เชียงราย,เทิง,สันทรายงาม,57160
4877,570412,เชียงราย,เทิง,ศรีดอนไชย,57160
4878,570413,เชียงราย,เทิง,หนองแรด,57160
4879,570501,เชียงราย,พาน,สันมะเค็ด,57120
4880,570502,เชียงราย,พาน,แม่อ้อ,57120
4881,570503,เชียงราย,พาน,ธารทอง,57250
4882,570504,เชียงราย,พาน,สันติสุข,57120
4883,570505,เชียงราย,พาน,ดอยงาม,57120
4884,570506,เชียงราย,พาน,หัวง้ม,57120
4885,570507,เชียงราย,พาน,เจริญเมือง,57120
4886,570508,เชียงราย,พาน,ป่าหุ่ง,57120
4887,570509,เชียงราย,พาน,ม่วงคำ,57120
4888,570510,เชียงราย,พาน,ทรายขาว,57120
4889,570511,เชียงราย,พาน,สันกลาง,57120
4890,570512,เชียงราย,พาน,แม่เย็น,57280
4891,570513,เชียงราย,พาน,เมืองพาน,57120
4892,570514,เชียงราย,พาน,ทานตะวัน,57280
4893,570515,เชียงราย,พาน,เวียงห้าว,57120
4894,570601,เชียงราย,ป่าแดด,ป่าแดด,57190
4895,570602,เชียงราย,ป่าแดด,ป่าแงะ,57190
4896,570603,เชียงราย,ป่าแดด,สันมะค่า,57190
4897,570605,เชียงราย,ป่าแดด,โรงช้าง,57190
4898,570606,เชียงราย,ป่าแดด,ศรีโพธิ์เงิน,57190
4899,570701,เชียงราย,แม่จัน,แม่จัน,57110
4900,570702,เชียงราย,แม่จัน,จันจว้า,57270
4901,570703,เชียงราย,แม่จัน,แม่คำ,57240
4902,570704,เชียงราย,แม่จัน,ป่าซาง,57110
4903,570705,เชียงราย,แม่จัน,สันทราย,57110
4904,570706,เชียงราย,แม่จัน,ท่าข้าวเปลือก,57110
4905,570708,เชียงราย,แม่จัน,ป่าตึง,57110
4906,570710,เชียงราย,แม่จัน,แม่ไร่,57240
4907,570711,เชียงราย,แม่จัน,ศรีค้ำ,57110
4908,570712,เชียงราย,แม่จัน,จันจว้าใต้,57270
4909,570713,เชียงราย,แม่จัน,จอมสวรรค์,57110
4910,570801,เชียงราย,เชียงแสน,เวียง,57150
4911,570802,เชียงราย,เชียงแสน,ป่าสัก,57150
4912,570803,เชียงราย,เชียงแสน,บ้านแซว,57150
4913,570804,เชียงราย,เชียงแสน,ศรีดอนมูล,57150
